Year,Date,User,Release,Score,Band
2015,2015.11.23.06:00,341207,52877,86,3080
2015,2015.11.23.06:07,154306,336,40,69
2015,2015.11.23.06:12,327706,67,100,19
2015,2015.11.23.16:14,88990,536609,95,3540401779
2015,2015.11.23.20:47,89641,517093,89,1
2015,2015.11.23.21:43,66976,533333,85,3540294014
2015,2015.11.23.21:44,66976,520082,84,3540338779
2015,2015.11.23.21:46,66976,8425,38,1876
2015,2015.11.24.10:10,210275,35057,89,15424
2015,2015.11.24.11:38,303727,3991,98,983
2015,2015.11.24.12:05,302880,404155,90,3540326043
2015,2015.11.24.14:11,29518,544891,95,3540403718
2015,2015.11.24.14:50,344745,518912,77,5450
2015,2015.11.24.16:56,29655,504948,93,191
2015,2015.11.24.18:23,357873,280057,0,122302
2015,2015.11.24.18:25,225233,504688,80,49981
2015,2015.11.24.18:26,359849,678,95,159
2015,2015.11.24.18:34,302958,266295,97,90703
2015,2015.11.24.18:38,341207,28779,96,465
2015,2015.11.24.21:56,57901,450478,77,107583
2015,2015.11.24.22:02,57901,527487,74,2610
2015,2015.11.24.22:34,210275,2936,88,1107
2015,2015.11.24.22:58,88990,527977,48,919
2015,2015.11.25.02:51,83846,493642,80,3540392928
2015,2015.11.25.11:08,71942,410826,67,3540381067
2015,2015.11.25.11:10,71942,468921,70,3540336384
2015,2015.11.25.12:00,71942,512105,94,2840
2015,2015.11.25.12:02,71942,378894,80,3540312666
2015,2015.11.25.13:13,71942,329522,88,97530
2015,2015.11.25.13:13,71942,391933,0,3540355229
2015,2015.11.25.13:14,293533,3581,80,1206
2015,2015.11.25.17:27,88739,526002,85,3540383305
2015,2015.11.25.17:39,362797,412024,79,201
2015,2015.11.25.17:41,347132,516499,30,3540397664
2015,2015.11.25.19:17,454,352381,64,3540352166
2015,2015.11.25.20:03,29518,534126,89,3540290774
2015,2015.11.25.21:53,362797,339803,96,103666
2015,2015.11.25.21:56,344675,544891,48,3540403718
2015,2015.11.25.22:05,288119,506491,95,1194
2015,2015.11.25.22:07,214854,389371,75,9524
2015,2015.11.25.22:09,214854,535705,65,3540377916
2015,2015.11.25.22:09,359849,685,98,159
2015,2015.11.25.22:22,370417,6609,100,2530
2015,2015.11.26.02:51,210275,7219,75,2891
2015,2015.11.26.15:17,10093,475374,80,219
2015,2015.11.26.15:18,10093,531641,85,3540368063
2015,2015.11.26.15:21,341207,199371,85,129444
2015,2015.11.26.15:22,238242,315619,80,542
2015,2015.11.26.15:24,368055,539588,62,8696
2015,2015.11.26.15:29,224558,35992,90,15822
2015,2015.11.26.15:32,71942,367382,81,3540278206
2015,2015.11.26.15:44,63970,535118,95,17
2015,2015.11.26.15:45,300419,542145,90,3540330911
2015,2015.11.26.15:51,359849,1543,94,167
2015,2015.11.26.22:03,83846,531784,78,3540337936
2015,2015.11.26.23:14,29518,430565,87,3540383190
2015,2015.11.27.07:08,192699,410332,60,3540380825
2015,2015.11.27.07:09,192699,536324,80,3540394430
2015,2015.11.27.09:00,302880,450212,80,38
2015,2015.11.27.15:47,57901,276541,76,43093
2015,2015.11.27.20:54,372989,535118,96,17
2015,2015.11.27.20:56,79624,227353,100,10050
2015,2015.11.27.20:58,359849,2066,95,401
2015,2015.11.27.21:01,359849,3626,99,537
2015,2015.11.27.21:03,10093,428497,80,9453
2015,2015.11.27.21:06,329559,400099,72,3540340929
2015,2015.11.27.23:00,57901,531964,72,3540282763
2015,2015.11.27.23:02,194956,527266,85,3540369803
2015,2015.11.28.06:49,83846,509699,85,3540377319
2015,2015.11.28.11:37,372989,541963,98,3540388950
2015,2015.11.28.11:41,329559,470384,75,20358
2015,2015.11.28.13:59,232682,3997,99,881
2015,2015.11.28.17:25,57901,524964,81,3540358053
2015,2015.11.28.21:43,329559,336023,92,386
2015,2015.11.29.00:29,326817,539420,85,3540347678
2015,2015.11.29.11:34,330688,534126,79,3540290774
2015,2015.11.29.12:40,329559,381442,75,7823
2015,2015.11.29.12:47,57901,540099,71,3540402675
2015,2015.11.29.12:49,330688,512105,96,2840
2015,2015.11.29.12:51,329559,2662,87,155
2015,2015.11.29.16:11,194956,541721,88,3540402190
2015,2015.11.29.18:39,198252,483585,66,3540361505
2015,2015.11.29.18:41,334254,448672,100,87192
2015,2015.11.29.18:43,330688,497176,92,3540326674
2015,2015.11.29.18:49,357873,534,35,120
2015,2015.11.29.18:50,212439,543081,90,113901
2015,2015.11.29.18:50,372167,231,88,77
2015,2015.11.29.18:54,327706,3533,100,802
2015,2015.11.29.18:59,327706,2619,100,983
2015,2015.11.30.03:47,210275,328203,87,21
2015,2015.11.30.06:05,210275,4473,77,1550
2015,2015.11.30.11:28,97743,535631,85,3540346708
2015,2015.11.30.12:13,235947,530428,98,3540365733
2015,2015.11.30.12:54,373132,524698,85,3540312205
2015,2015.11.30.12:55,347132,531467,75,3540400596
2015,2015.11.30.19:51,324307,6017,83,398
2015,2015.11.30.19:53,324307,168240,58,763
2015,2015.12.01.00:12,57901,544894,80,3540403720
2015,2015.12.01.01:52,83846,384171,90,3540277452
2015,2015.12.01.11:15,194956,498124,89,13287
2015,2015.12.01.18:45,57901,544837,83,3540403702
2015,2015.12.01.22:50,222672,517686,85,25
2015,2015.12.01.23:18,210275,42786,53,13707
2015,2015.12.02.01:00,210275,13451,56,191
2015,2015.12.02.01:32,83846,528561,75,3540400112
2015,2015.12.02.06:41,23414,469657,25,3
2015,2015.12.02.10:58,57901,391110,75,11533
2015,2015.12.02.11:44,326817,546237,55,3540397485
2015,2015.12.02.11:46,348742,10652,70,866
2015,2015.12.02.11:50,348742,6621,77,1473
2015,2015.12.02.12:05,348742,489527,65,1473
2015,2015.12.02.14:03,373363,384865,90,2175
2015,2015.12.02.14:08,348742,208108,74,1473
2015,2015.12.02.14:20,348742,489531,58,1473
2015,2015.12.02.14:22,348742,6622,75,1473
2015,2015.12.02.14:26,329559,244252,72,386
2015,2015.12.02.15:23,280147,530998,90,3540400522
2015,2015.12.02.21:18,362797,213978,75,89232
2015,2015.12.03.01:06,83846,477954,90,3540389909
2015,2015.12.03.15:55,254210,548023,70,49103
2015,2015.12.03.15:57,238242,6758,85,2660
2015,2015.12.03.16:02,212439,548254,85,3540404573
2015,2015.12.03.16:06,326817,519044,80,3540275373
2015,2015.12.03.16:10,368055,498124,90,13287
2015,2015.12.03.16:13,46391,515430,91,2177
2015,2015.12.03.16:15,361916,301580,100,3540316039
2015,2015.12.03.16:17,347132,525942,93,3540399650
2015,2015.12.03.16:26,373400,510140,85,3540396326
2015,2015.12.03.16:27,348742,6624,70,1473
2015,2015.12.03.17:26,329559,4306,87,155
2015,2015.12.03.21:55,85515,585226,80,424
2015,2015.12.03.22:14,88990,14845,94,410
2015,2015.12.03.23:11,318679,384656,80,16879
2015,2015.12.03.23:12,373400,541670,81,3540351570
2015,2015.12.03.23:12,373400,542004,79,238
2015,2015.12.03.23:13,42547,529159,100,3540372881
2015,2015.12.03.23:13,206309,518675,95,3540316749
2015,2015.12.03.23:16,302880,189598,100,38
2015,2015.12.04.10:43,210275,190747,55,96618
2015,2015.12.04.10:59,210275,517509,31,59
2015,2015.12.04.11:35,88990,365975,80,331
2015,2015.12.04.13:19,326817,547288,80,3540404339
2015,2015.12.04.13:22,329559,13941,70,386
2015,2015.12.04.13:23,329559,482594,78,46740
2015,2015.12.04.13:24,348742,13240,58,866
2015,2015.12.04.14:50,158505,517686,78,25
2015,2015.12.04.20:26,357873,12912,10,216
2015,2015.12.05.12:42,359563,544845,85,82652
2015,2015.12.05.12:54,329559,2925,98,386
2015,2015.12.05.12:56,329559,2950,72,386
2015,2015.12.05.13:01,324615,200636,35,11296
2015,2015.12.05.16:32,83846,364062,67,3540357282
2015,2015.12.05.21:01,210275,206927,54,3540259992
2015,2015.12.05.23:58,342911,543511,75,612
2015,2015.12.06.00:00,342911,524786,58,3540278794
2015,2015.12.06.00:02,342911,533645,90,3232
2015,2015.12.06.01:37,329559,1100,84,104
2015,2015.12.06.11:05,373535,500024,87,94828
2015,2015.12.06.11:19,302880,7909,100,38
2015,2015.12.06.15:24,29518,549748,77,3540325894
2015,2015.12.06.17:48,180997,473610,72,1113
2015,2015.12.06.17:52,327671,528942,65,7170
2015,2015.12.06.21:23,212738,511118,98,3540396490
2015,2015.12.06.21:52,29518,544272,90,138
2015,2015.12.07.02:09,83846,303877,67,3540314794
2015,2015.12.07.02:51,210275,13751,74,5649
2015,2015.12.07.04:15,194956,489815,88,3540282488
2015,2015.12.07.05:16,210275,454508,78,138
2015,2015.12.07.10:51,97743,534438,70,3540374399
2015,2015.12.07.10:53,326029,330573,95,3540278794
2015,2015.12.07.10:56,341207,29085,97,13111
2015,2015.12.07.22:56,210275,212,83,72
2015,2015.12.07.23:13,346110,521740,86,14729
2015,2015.12.07.23:18,346110,497956,78,71117
2015,2015.12.07.23:45,346110,513499,96,3540288547
2015,2015.12.07.23:55,346110,521738,89,3540351970
2015,2015.12.08.01:28,210275,374895,71,3540272492
2015,2015.12.08.08:47,346110,528057,81,3540389493
2015,2015.12.08.15:30,194956,506157,96,2210
2015,2015.12.08.15:41,212738,484304,79,3540377591
2015,2015.12.08.16:07,227178,513259,79,3540396969
2015,2015.12.08.16:09,227178,523755,64,1379
2015,2015.12.08.16:15,280147,510494,60,3540355656
2015,2015.12.08.16:56,280147,540571,63,3540402796
2015,2015.12.08.19:02,227178,492967,90,5538
2015,2015.12.08.20:00,302880,458124,90,42638
2015,2015.12.08.20:05,357873,3529,0,335
2015,2015.12.08.23:18,341467,532088,85,3540387825
2015,2015.12.08.23:22,210275,334487,85,191
2015,2015.12.09.01:57,83846,371408,85,3540357569
2015,2015.12.09.05:38,192699,539196,70,3540293954
2015,2015.12.09.05:44,192699,539011,70,3540275751
2015,2015.12.09.13:04,338258,526216,92,2048
2015,2015.12.09.13:41,108168,400772,80,90408
2015,2015.12.09.13:43,154628,3706,90,108
2015,2015.12.09.13:43,359849,38217,91,16713
2015,2015.12.09.13:44,346110,515261,84,3540397432
2015,2015.12.09.13:48,57901,482594,79,46740
2015,2015.12.09.14:20,338258,533717,94,3540322864
2015,2015.12.09.14:42,192699,539400,80,68704
2015,2015.12.09.15:14,192699,520031,88,3540293319
2015,2015.12.09.21:32,347132,412060,70,3540381681
2015,2015.12.10.05:04,454,184257,60,102538
2015,2015.12.10.10:35,29312,9823,100,125
2015,2015.12.10.16:14,329559,417586,67,155
2015,2015.12.10.16:59,280147,476665,70,3540335144
2015,2015.12.10.17:30,83846,493028,72,3540375820
2015,2015.12.10.17:51,222672,396331,70,150
2015,2015.12.10.20:14,57901,521873,78,60399
2015,2015.12.10.21:47,302880,458406,80,233
2015,2015.12.10.21:52,362797,530649,62,985
2015,2015.12.10.21:59,146464,60128,100,46
2015,2015.12.11.11:42,57030,487,96,99
2015,2015.12.11.21:14,358880,336746,90,3540344071
2015,2015.12.11.21:15,358880,511085,90,3540375987
2015,2015.12.11.21:16,358880,530463,82,112466
2015,2015.12.12.00:16,83846,285376,67,3540314794
2015,2015.12.12.00:43,329559,276541,62,43093
2015,2015.12.12.01:28,329559,2492,93,960
2015,2015.12.12.05:41,338391,333392,83,38764
2015,2015.12.12.10:32,192699,438982,78,112299
2015,2015.12.12.10:50,338986,205412,79,3540258994
2015,2015.12.12.11:19,192699,532043,70,285
2015,2015.12.12.13:59,57030,4015,100,1381
2015,2015.12.12.19:32,374124,255,95,67
2015,2015.12.12.22:01,71942,224,68,72
2015,2015.12.12.22:02,71942,311547,90,83471
2015,2015.12.12.23:18,327268,96172,80,2153
2015,2015.12.12.23:19,372248,539400,85,68704
2015,2015.12.12.23:29,193921,539377,92,15590
2015,2015.12.13.01:08,88090,517836,55,72
2015,2015.12.13.13:18,329559,144301,70,386
2015,2015.12.13.13:25,329559,58922,89,386
2015,2015.12.13.13:28,294621,1715,48,340
2015,2015.12.13.15:06,357873,230,70,77
2015,2015.12.13.16:29,454,369219,70,98138
2015,2015.12.13.18:57,88090,515836,75,22
2015,2015.12.13.21:48,79624,514487,100,47481
2015,2015.12.14.00:55,83846,399727,70,3540375820
2015,2015.12.14.03:39,215831,514764,85,3540386032
2015,2015.12.14.23:51,324307,272006,90,96731
2015,2015.12.14.23:54,142918,407357,91,42685
2015,2015.12.14.23:55,374245,530998,98,3540400522
2015,2015.12.15.00:09,302880,447332,90,3540356029
2015,2015.12.15.00:12,348742,10654,49,866
2015,2015.12.15.00:20,329559,2103,76,452
2015,2015.12.15.00:22,373913,529438,85,3540370666
2015,2015.12.15.02:02,210275,3207,90,221
2015,2015.12.15.09:01,210275,3959,84,753
2015,2015.12.15.11:10,7945,535840,83,3540346146
2015,2015.12.15.11:25,7945,463995,77,3540387722
2015,2015.12.15.11:26,373132,529655,90,3540400273
2015,2015.12.15.11:27,341207,120711,0,58380
2015,2015.12.15.12:39,374124,413048,90,88
2015,2015.12.15.15:57,83846,524809,90,3540315870
2015,2015.12.15.16:54,280147,544517,83,129347
2015,2015.12.15.17:08,280147,534071,90,3540384877
2015,2015.12.15.22:45,223370,527726,94,44722
2015,2015.12.15.22:52,238242,543511,63,612
2015,2015.12.15.22:54,359563,546258,97,3540404077
2015,2015.12.15.23:18,210275,232503,77,53989
2015,2015.12.16.01:53,83846,542065,95,3540328413
2015,2015.12.16.09:28,374124,320010,92,3540335984
2015,2015.12.16.13:18,232682,469657,81,3
2015,2015.12.16.14:12,232682,40587,70,17660
2015,2015.12.16.20:14,288119,534606,95,12613
2015,2015.12.16.20:25,222672,524907,90,774
2015,2015.12.17.14:02,280147,494056,91,100813
2015,2015.12.17.15:50,348395,540936,1,865
2015,2015.12.17.15:52,371233,485287,100,9079
2015,2015.12.17.15:53,295406,549364,87,3540302963
2015,2015.12.17.15:56,315736,500370,80,14104
2015,2015.12.17.15:56,372794,529438,98,3540370666
2015,2015.12.17.15:57,347489,97794,80,51098
2015,2015.12.17.15:57,374457,396331,85,150
2015,2015.12.17.16:04,192699,520030,70,3540361855
2015,2015.12.17.16:29,192699,521263,67,3540390446
2015,2015.12.17.16:45,83846,533467,87,5155
2015,2015.12.18.00:00,97743,537857,45,3540303901
2015,2015.12.18.00:34,158505,486051,87,32797
2015,2015.12.18.01:15,113957,497664,80,83081
2015,2015.12.18.01:19,97743,45687,70,4169
2015,2015.12.18.01:58,158505,503644,81,3540271088
2015,2015.12.18.02:02,97743,312728,80,42123
2015,2015.12.18.02:53,97743,343068,65,15533
2015,2015.12.18.03:56,97743,362591,75,3540357387
2015,2015.12.18.06:51,83846,522474,77,3540376416
2015,2015.12.18.08:29,57901,365808,86,3540359125
2015,2015.12.18.09:44,88990,528607,98,3540301705
2015,2015.12.18.10:01,97743,324062,85,15807
2015,2015.12.18.10:04,347132,547065,89,3540361942
2015,2015.12.18.10:22,232682,90226,65,45406
2015,2015.12.18.10:26,231540,352290,70,3540352115
2015,2015.12.18.10:26,341207,17354,90,7868
2015,2015.12.18.10:26,341207,47792,91,20882
2015,2015.12.18.10:26,341207,382076,95,3540367303
2015,2015.12.18.10:26,341207,521533,97,3540338416
2015,2015.12.18.10:27,231540,164315,88,101158
2015,2015.12.18.10:27,231540,424069,86,3540382542
2015,2015.12.18.10:28,362569,530132,85,3540323826
2015,2015.12.18.10:29,320274,165308,76,78919
2015,2015.12.18.10:29,320274,415522,89,3540315635
2015,2015.12.18.10:30,316892,69661,91,4748
2015,2015.12.18.10:48,97743,547250,60,3540356805
2015,2015.12.18.10:53,320274,368553,66,57638
2015,2015.12.18.11:10,57901,278951,60,3540299994
2015,2015.12.18.11:11,198103,532106,92,3540306968
2015,2015.12.18.11:14,232682,440663,89,3540263881
2015,2015.12.18.11:16,212296,61458,89,28258
2015,2015.12.18.11:16,341207,145454,93,84734
2015,2015.12.18.11:16,357873,57077,33,26385
2015,2015.12.18.11:53,97743,541896,70,3540331934
2015,2015.12.18.12:09,341207,156543,87,84734
2015,2015.12.18.12:09,343706,507673,93,3540349702
2015,2015.12.18.12:49,57901,395051,64,3540356407
2015,2015.12.18.12:50,97743,1093,65,273
2015,2015.12.18.12:58,85515,356033,88,41053
2015,2015.12.18.12:59,158505,530930,91,34361
2015,2015.12.18.12:59,341207,159794,77,97748
2015,2015.12.18.13:36,88990,59225,84,253
2015,2015.12.18.13:46,212296,384811,75,1749
2015,2015.12.18.14:01,29518,394951,46,2272
2015,2015.12.18.14:25,97743,316594,75,15245
2015,2015.12.18.14:52,212738,275817,72,3540255414
2015,2015.12.18.15:39,303224,373391,93,3540309358
2015,2015.12.18.15:39,357873,57079,28,26385
2015,2015.12.18.16:10,231540,185139,65,117948
2015,2015.12.18.16:54,25436,506163,93,2737
2015,2015.12.18.17:34,97743,13382,75,752
2015,2015.12.18.17:43,358880,548194,82,3540307891
2015,2015.12.18.17:45,44563,136037,66,20997
2015,2015.12.18.17:45,358880,545499,80,3540389714
2015,2015.12.18.17:50,361919,312929,90,3540331986
2015,2015.12.18.17:51,329559,286631,73,83945
2015,2015.12.18.17:52,329559,154391,78,390
2015,2015.12.18.17:54,231540,179662,84,113626
2015,2015.12.18.17:55,93133,535064,10,568
2015,2015.12.18.18:09,97743,363515,65,3540287213
2015,2015.12.18.18:42,361919,289075,70,21736
2015,2015.12.18.19:09,347132,410939,95,42071
2015,2015.12.18.19:33,371429,549934,85,3540404950
2015,2015.12.18.20:35,210275,105274,65,9788
2015,2015.12.18.20:49,210275,318080,82,3540334975
2015,2015.12.18.21:42,44563,538998,18,3540380484
2015,2015.12.18.22:11,57901,479209,76,3540260272
2015,2015.12.18.22:41,299934,541251,55,3540377795
2015,2015.12.18.23:11,224558,258960,95,97986
2015,2015.12.18.23:20,97743,47454,75,153
2015,2015.12.18.23:23,171904,192716,87,54361
2015,2015.12.18.23:25,57901,514454,67,3540397220
2015,2015.12.18.23:56,57901,512183,59,3540396731
2015,2015.12.18.23:59,361919,514622,93,3540331146
2015,2015.12.19.00:14,97743,538250,65,3540368286
2015,2015.12.19.00:59,329559,478835,75,2342
2015,2015.12.19.01:03,97743,362590,70,3540357387
2015,2015.12.19.01:42,329559,539583,75,125327
2015,2015.12.19.02:06,373132,527717,95,3540357110
2015,2015.12.19.02:21,352748,407565,85,3540359108
2015,2015.12.19.02:37,23414,545862,73,3540403962
2015,2015.12.19.04:39,371429,494224,90,9562
2015,2015.12.19.05:17,83846,490678,70,3540363908
2015,2015.12.19.08:42,69704,415226,59,3540381947
2015,2015.12.19.09:14,185554,179574,76,68704
2015,2015.12.19.09:24,97743,336535,70,3540344199
2015,2015.12.19.09:37,57901,528324,86,8605
2015,2015.12.19.09:51,231540,110858,89,60078
2015,2015.12.19.10:10,185554,350430,85,49197
2015,2015.12.19.10:22,25436,301685,83,305
2015,2015.12.19.10:56,59366,398418,85,118925
2015,2015.12.19.11:29,341207,11725,80,1702
2015,2015.12.19.11:29,341207,487025,84,3540345218
2015,2015.12.19.11:30,341207,542950,98,3540345218
2015,2015.12.19.11:31,97743,346019,75,3540348974
2015,2015.12.19.11:43,69704,482733,65,3540390892
2015,2015.12.19.11:46,185554,522149,91,3540271514
2015,2015.12.19.12:09,57901,164348,84,101172
2015,2015.12.19.12:14,220298,146422,85,87488
2015,2015.12.19.12:20,193921,535647,86,3540401536
2015,2015.12.19.12:21,220298,179594,90,11333
2015,2015.12.19.12:48,185554,515089,73,3540390586
2015,2015.12.19.13:04,44563,400500,83,3540370390
2015,2015.12.19.13:49,97743,560755,75,230
2015,2015.12.19.13:51,224558,392660,83,25212
2015,2015.12.19.13:52,37741,124246,80,71466
2015,2015.12.19.14:10,29518,514912,87,2962
2015,2015.12.19.14:49,59366,535026,85,3540368063
2015,2015.12.19.15:00,29518,13328,95,5369
2015,2015.12.19.15:43,29518,32763,86,5369
2015,2015.12.19.16:35,223370,541020,60,6408
2015,2015.12.19.16:35,348809,4671,70,1591
2015,2015.12.19.16:35,352748,404060,65,3540377869
2015,2015.12.19.16:52,224558,164360,90,101172
2015,2015.12.19.17:10,232682,210132,88,65930
2015,2015.12.19.17:11,97743,269344,85,27521
2015,2015.12.19.17:57,171904,216752,80,13991
2015,2015.12.19.20:02,97743,479079,80,3540274808
2015,2015.12.19.20:37,357873,57081,20,26385
2015,2015.12.19.20:52,198103,538143,74,3540392411
2015,2015.12.19.20:53,232682,500821,88,3540365386
2015,2015.12.19.21:17,224558,304751,94,97986
2015,2015.12.19.21:18,246757,546735,83,74470
2015,2015.12.19.21:23,357873,323244,95,26385
2015,2015.12.19.21:51,97743,11751,70,2436
2015,2015.12.19.22:14,29518,529808,80,3540381991
2015,2015.12.19.22:40,29518,540599,87,169
2015,2015.12.19.22:51,71942,430459,75,19959
2015,2015.12.19.22:52,352230,276555,82,3540290104
2015,2015.12.19.23:09,97743,541619,80,3540377503
2015,2015.12.19.23:17,56098,387519,85,3540346374
2015,2015.12.19.23:25,171904,244844,70,3540287220
2015,2015.12.19.23:25,246757,510403,90,3540364674
2015,2015.12.19.23:33,352230,405293,95,4384
2015,2015.12.19.23:41,71942,53353,62,17500
2015,2015.12.19.23:59,224558,376223,60,3540364413
2015,2015.12.20.00:32,97743,124672,80,2436
2015,2015.12.20.00:41,347132,237607,60,116152
2015,2015.12.20.00:48,29518,532922,88,3540385755
